unix_timestamp,date_time,open,low,high,close,volume,sentiment_core__prob_positive_1,sentiment_core__prob_negative_1,sentiment_core__prob_neutral_1,sentiment_core__compound_score_1,sentiment_core__sentiment_confidence_1,market_psychology__fud_index_1,market_psychology__fomo_index_1,market_psychology__hype_index_1,topic_category_confidence__topic_regulation_1,topic_category_confidence__topic_institutional_1,topic_category_confidence__topic_security_breach_1,topic_category_confidence__topic_fed_macro_1,entity_targeted_sentiment__sent_bitcoin_1,entity_targeted_sentiment__sent_exchanges_1,entity_targeted_sentiment__sent_regulators_1,metadata__clickbait_score_1,metadata__has_price_prediction_1,sentiment_core__prob_positive_2,sentiment_core__prob_negative_2,sentiment_core__prob_neutral_2,sentiment_core__compound_score_2,sentiment_core__sentiment_confidence_2,market_psychology__fud_index_2,market_psychology__fomo_index_2,market_psychology__hype_index_2,topic_category_confidence__topic_regulation_2,topic_category_confidence__topic_institutional_2,topic_category_confidence__topic_security_breach_2,topic_category_confidence__topic_fed_macro_2,entity_targeted_sentiment__sent_bitcoin_2,entity_targeted_sentiment__sent_exchanges_2,entity_targeted_sentiment__sent_regulators_2,metadata__clickbait_score_2,metadata__has_price_prediction_2
1571043600,2019-10-14 09:00:00+00:00,8282.22,8277.14,8335.56,8313.76,104.73727303,0.3,0.2,0.5,0.1,0.6,0.1,0.2,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.1,0.2,0.0,0.3,0.2,0.5,0.1,0.6,0.1,0.2,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.1,0.2,0.0
1571047200,2019-10-14 10:00:00+00:00,8313.53,8305.9,8342.51,8324.2,143.15775201,0.3,0.5,0.2,-0.2,0.7,0.4,0.2,0.1,0.1,0.2,0.1,0.2,-0.2,0.1,0.1,0.2,0.0,0.3,0.5,0.2,-0.2,0.7,0.4,0.2,0.1,0.1,0.2,0.1,0.1,-0.2,0.1,0.1,0.2,0.0
1571050800,2019-10-14 11:00:00+00:00,8324.21,8286.87,8325.0,8314.85,129.99747026,0.3,0.6,0.1,-0.3,0.8,0.7,0.2,0.3,0.1,0.2,0.1,0.2,-0.4,0.1,0.1,0.4,0.0,0.3,0.6,0.1,-0.4,0.8,0.7,0.2,0.3,0.1,0.2,0.1,0.2,-0.5,0.1,0.1,0.4,1.0
1571054400,2019-10-14 12:00:00+00:00,8308.5,8302.75,8325.0,8317.03,120.01164857,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.1,0.2,0.1,0.2,-0.6,0.1,0.1,0.7,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.1,0.2,0.1,0.2,-0.6,0.1,0.1,0.7,0.0
1571058000,2019-10-14 13:00:00+00:00,8314.5,8296.38,8333.75,8316.38,76.91738681,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.2,0.8,0.1,0.1,0.3,0.8,0.2,0.3,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.2,0.8,0.1,0.1,0.3,0.8,0.2,0.3,0.0
1571061600,2019-10-14 14:00:00+00:00,8312.1,8298.15,8328.8,8321.99,108.55509986,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571065200,2019-10-14 15:00:00+00:00,8312.68,8288.98,8321.98,8290.34,99.37558059,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571068800,2019-10-14 16:00:00+00:00,8295.49,8247.98,8297.58,8256.45,378.69531321,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571072400,2019-10-14 17:00:00+00:00,8256.62,8254.53,8294.29,8289.87,198.1309837,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.4,0.2,0.4,0.2,0.7,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571076000,2019-10-14 18:00:00+00:00,8289.87,8260.0,8294.6,8265.3,181.11837767,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.8,0.7,0.1,0.2,0.6,0.5,0.4,0.3,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.8,0.7,0.1,0.2,0.6,0.5,0.4,0.3,0.0
1571079600,2019-10-14 19:00:00+00:00,8265.3,8255.0,8285.29,8256.01,188.1962408,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.8,0.7,0.1,0.2,0.6,0.5,0.4,0.3,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.8,0.7,0.1,0.2,0.6,0.5,0.4,0.3,0.0
1571083200,2019-10-14 20:00:00+00:00,8260.99,8215.41,8416.67,8347.48,635.20721448,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.8,0.7,0.1,0.2,0.6,0.3,0.7,0.3,0.0,0.3,0.6,0.1,-0.3,0.8,0.7,0.2,0.3,0.9,0.4,0.2,0.1,0.2,0.3,0.8,0.4,0.0
1571086800,2019-10-14 21:00:00+00:00,8347.39,8325.0,8365.0,8335.45,410.2093368,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.8,0.7,0.1,0.2,0.6,0.3,0.7,0.3,0.0,0.3,0.6,0.1,-0.3,0.8,0.7,0.2,0.3,0.9,0.4,0.2,0.1,0.2,0.3,0.8,0.4,0.0
1571090400,2019-10-14 22:00:00+00:00,8334.08,8334.08,8369.46,8364.48,250.32558576,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.3,0.6,0.1,0.2,0.5,0.4,0.2,0.6,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.2,0.8,0.1,0.2,0.7,0.6,0.2,0.2,0.0
1571094000,2019-10-14 23:00:00+00:00,8366.93,8330.72,8396.54,8334.49,345.82501937,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571097600,2019-10-15 00:00:00+00:00,8340.15,8328.31,8353.39,8337.02,75.85230802,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571101200,2019-10-15 01:00:00+00:00,8344.32,8232.14,8366.5,8311.99,337.2841589,0.6,0.2,0.2,0.4,0.7,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.0
1571104800,2019-10-15 02:00:00+00:00,8323.46,8309.64,8350.17,8343.99,96.72054917999999,0.6,0.2,0.2,0.4,0.7,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.0
1571108400,2019-10-15 03:00:00+00:00,8343.86,8334.83,8364.34,8362.99,53.41049417,0.6,0.2,0.2,0.4,0.7,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.0
1571112000,2019-10-15 04:00:00+00:00,8353.33,8353.33,8420.85,8362.52,464.3350175,0.6,0.2,0.2,0.4,0.7,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.0
1571115600,2019-10-15 05:00:00+00:00,8366.51,8331.67,8369.61,8335.0,73.42358776,0.6,0.2,0.2,0.4,0.7,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.0
1571119200,2019-10-15 06:00:00+00:00,8331.67,8316.33,8345.12,8332.26,108.12574804,0.6,0.2,0.2,0.4,0.7,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.0
1571122800,2019-10-15 07:00:00+00:00,8332.26,8314.77,8337.45,8321.0,62.31792645,0.6,0.2,0.2,0.4,0.7,0.1,0.6,0.5,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.7,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.2,0.5,0.1,0.1,0.5,0.3,0.2,0.3,0.0
1571126400,2019-10-15 08:00:00+00:00,8317.71,8306.84,8333.0,8328.34,113.98515897,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.2,0.5,0.1,0.1,0.4,0.2,0.1,0.3,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.2,0.5,0.1,0.1,0.5,0.3,0.2,0.3,0.0
1571130000,2019-10-15 09:00:00+00:00,8332.97,8318.33,8334.53,8332.35,74.88286382,0.3,0.5,0.2,-0.2,0.7,0.6,0.3,0.4,0.2,0.3,0.1,0.2,-0.3,0.1,0.1,0.5,0.0,0.2,0.6,0.2,-0.3,0.7,0.5,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.0
1571133600,2019-10-15 10:00:00+00:00,8332.35,8293.08,8339.02,8312.41,170.55450949000002,0.3,0.5,0.2,-0.2,0.7,0.6,0.3,0.4,0.2,0.3,0.1,0.2,-0.3,0.1,0.1,0.5,0.0,0.2,0.6,0.2,-0.3,0.7,0.5,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.0
1571137200,2019-10-15 11:00:00+00:00,8311.41,8275.17,8324.14,8287.99,231.89991307,0.3,0.2,0.5,0.1,0.6,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.0,0.3,0.2,0.5,0.1,0.7,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.0
1571140800,2019-10-15 12:00:00+00:00,8279.34,8262.87,8310.14,8287.68,221.95178116,0.6,0.2,0.2,0.4,0.7,0.2,0.3,0.4,0.1,0.2,0.1,0.1,0.5,0.3,0.1,0.3,0.0,0.2,0.6,0.2,-0.4,0.8,0.7,0.2,0.3,0.2,0.3,0.1,0.1,-0.3,0.1,0.1,0.5,0.0
1571144400,2019-10-15 13:00:00+00:00,8288.87,8272.39,8303.61,8272.88,84.04859195,0.6,0.2,0.2,0.4,0.7,0.2,0.3,0.4,0.1,0.2,0.1,0.1,0.5,0.3,0.1,0.3,0.0,0.2,0.6,0.2,-0.4,0.8,0.7,0.2,0.3,0.2,0.3,0.1,0.1,-0.3,0.1,0.1,0.5,0.0
1571148000,2019-10-15 14:00:00+00:00,8280.29,8272.86,8328.71,8310.57,170.82516657,0.3,0.4,0.3,-0.1,0.7,0.4,0.2,0.3,0.2,0.3,0.1,0.1,0.3,0.1,0.2,0.6,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.6,0.1,0.1,0.2,0.0
1571151600,2019-10-15 15:00:00+00:00,8311.41,8280.85,8316.12,8296.0,133.58062453,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571155200,2019-10-15 16:00:00+00:00,8296.88,8283.77,8324.0,8318.87,180.94044669,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571158800,2019-10-15 17:00:00+00:00,8319.0,8294.06,8323.62,8305.0,102.02619281,0.6,0.2,0.2,0.4,0.7,0.2,0.6,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.2,0.7,0.0,0.6,0.2,0.2,0.4,0.7,0.2,0.6,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.2,0.7,0.0
1571162400,2019-10-15 18:00:00+00:00,8306.25,8240.0,8318.76,8256.64,196.94461592,0.6,0.2,0.2,0.4,0.7,0.2,0.6,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.2,0.7,0.0,0.6,0.2,0.2,0.4,0.7,0.2,0.6,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.2,0.7,0.0
1571166000,2019-10-15 19:00:00+00:00,8258.53,8240.0,8370.0,8321.26,572.64688678,0.6,0.2,0.2,0.4,0.7,0.2,0.6,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.2,0.7,0.0,0.6,0.2,0.2,0.4,0.7,0.2,0.6,0.5,0.2,0.3,0.1,0.2,0.6,0.3,0.2,0.7,0.0
1571169600,2019-10-15 20:00:00+00:00,8319.41,8086.0,8326.57,8179.37,1042.5168954600001,0.6,0.2,0.2,0.4,0.8,0.2,0.5,0.4,0.9,0.7,0.1,0.2,0.6,0.4,0.5,0.3,0.0,0.6,0.2,0.2,0.4,0.8,0.2,0.5,0.4,0.9,0.7,0.1,0.2,0.6,0.4,0.5,0.3,0.0
1571173200,2019-10-15 21:00:00+00:00,8184.63,8158.91,8195.31,8164.38,341.01949233,0.6,0.2,0.2,0.4,0.8,0.2,0.5,0.6,0.1,0.3,0.1,0.1,0.4,0.7,0.1,0.7,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.5,0.6,0.1,0.4,0.1,0.1,0.5,0.7,0.1,0.4,0.0
1571176800,2019-10-15 22:00:00+00:00,8165.25,8146.93,8182.09,8174.22,192.41100712000002,0.6,0.2,0.2,0.4,0.8,0.2,0.5,0.6,0.1,0.3,0.1,0.1,0.4,0.7,0.1,0.7,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.5,0.6,0.1,0.4,0.1,0.1,0.5,0.7,0.1,0.4,0.0
1571180400,2019-10-15 23:00:00+00:00,8181.97,8158.77,8182.0,8179.18,154.09170969,0.6,0.2,0.2,0.4,0.8,0.2,0.5,0.6,0.1,0.3,0.1,0.1,0.4,0.7,0.1,0.7,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.5,0.6,0.1,0.4,0.1,0.1,0.5,0.7,0.1,0.4,0.0
1571184000,2019-10-16 00:00:00+00:00,8172.06,8136.75,8172.42,8138.97,48.893693139999996,0.2,0.7,0.1,-0.5,0.8,0.6,0.2,0.3,0.1,0.2,0.1,0.1,-0.5,0.1,0.1,0.2,0.0,0.2,0.7,0.1,-0.5,0.8,0.6,0.2,0.3,0.1,0.2,0.1,0.1,-0.5,0.1,0.1,0.2,0.0
1571187600,2019-10-16 01:00:00+00:00,8142.45,8117.13,8161.08,8150.21,140.68963524,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.2,0.2,0.0,0.2,0.6,0.2,-0.4,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571191200,2019-10-16 02:00:00+00:00,8150.21,8136.0,8162.2,8136.0,58.83890002,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.2,0.2,0.0,0.2,0.6,0.2,-0.4,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571194800,2019-10-16 03:00:00+00:00,8134.9,8127.56,8172.72,8155.13,103.71091487,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.2,0.2,0.0,0.2,0.6,0.2,-0.4,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571198400,2019-10-16 04:00:00+00:00,8162.45,8143.89,8173.05,8164.58,163.05874747,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.2,0.2,0.0,0.2,0.6,0.2,-0.4,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571202000,2019-10-16 05:00:00+00:00,8169.41,8159.38,8179.1,8168.8,47.14625675,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.2,0.2,0.0,0.2,0.6,0.2,-0.4,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571205600,2019-10-16 06:00:00+00:00,8168.8,8152.3,8174.0,8152.3,30.73238281,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.8,0.1,0.1,0.2,0.2,0.0,0.2,0.6,0.2,-0.4,0.7,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0
1571209200,2019-10-16 07:00:00+00:00,8157.95,8135.08,8164.06,8164.06,93.16179061999999,0.3,0.6,0.1,-0.3,0.8,0.7,0.2,0.3,0.8,0.2,0.1,0.1,0.2,0.4,0.3,0.4,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.4,0.1,0.1,0.1,0.2,0.3,0.1,0.4,0.0
1571212800,2019-10-16 08:00:00+00:00,8164.06,8155.13,8176.64,8159.41,29.34394035,0.7,0.1,0.2,0.6,0.8,0.1,0.4,0.5,0.2,0.8,0.1,0.1,0.6,0.5,0.2,0.3,0.0,0.3,0.4,0.3,-0.1,0.7,0.4,0.2,0.3,0.8,0.2,0.1,0.1,0.3,0.2,0.6,0.3,0.0
1571216400,2019-10-16 09:00:00+00:00,8166.0,8156.06,8174.12,8167.2,74.4525905,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.2,0.5,0.1,0.1,0.5,0.3,0.2,0.2,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.3,0.4,0.2,0.5,0.1,0.1,0.5,0.3,0.2,0.2,0.0
1571220000,2019-10-16 10:00:00+00:00,8174.12,8152.63,8178.0,8152.63,69.45208619,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.1,0.2,0.1,0.2,-0.6,0.1,0.1,0.4,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.1,0.2,0.1,0.2,-0.6,0.1,0.1,0.4,0.0
1571223600,2019-10-16 11:00:00+00:00,8153.09,8123.17,8158.32,8135.05,459.50819693,0.3,0.5,0.2,-0.2,0.7,0.6,0.2,0.3,0.1,0.2,0.1,0.1,-0.3,0.1,0.1,0.4,0.0,0.3,0.5,0.2,-0.2,0.7,0.6,0.2,0.3,0.2,0.3,0.1,0.1,-0.3,0.1,0.1,0.4,0.0
1571227200,2019-10-16 12:00:00+00:00,8134.0,8089.51,8140.26,8138.33,251.88328447,0.6,0.2,0.2,0.4,0.8,0.2,0.3,0.4,0.7,0.5,0.6,0.1,0.5,0.6,0.7,0.3,0.0,0.7,0.1,0.2,0.6,0.8,0.1,0.6,0.7,0.1,0.3,0.1,0.1,0.7,0.8,0.1,0.4,0.0
1571230800,2019-10-16 13:00:00+00:00,8138.33,8100.53,8152.01,8149.44,258.64486177,0.6,0.2,0.2,0.4,0.7,0.1,0.5,0.4,0.1,0.7,0.1,0.2,0.2,0.3,0.1,0.6,0.0,0.6,0.2,0.2,0.4,0.7,0.1,0.5,0.4,0.1,0.7,0.1,0.2,0.2,0.3,0.1,0.6,0.0
1571234400,2019-10-16 14:00:00+00:00,8150.21,8134.93,8163.24,8148.5,219.74695334,0.6,0.2,0.2,0.4,0.8,0.1,0.5,0.6,0.1,0.3,0.1,0.2,0.5,0.3,0.1,0.7,0.0,0.6,0.2,0.2,0.4,0.8,0.1,0.5,0.6,0.1,0.3,0.1,0.2,0.5,0.3,0.1,0.7,0.0
1571238000,2019-10-16 15:00:00+00:00,8149.99,8000.0,8156.83,8049.01,623.36003857,0.2,0.7,0.1,-0.5,0.8,0.9,0.1,0.2,0.9,0.3,0.4,0.1,-0.6,0.1,0.8,0.7,0.0,0.2,0.7,0.1,-0.5,0.8,0.9,0.1,0.2,0.9,0.3,0.4,0.1,-0.6,0.1,0.8,0.7,0.0
1571241600,2019-10-16 16:00:00+00:00,8051.5,7929.03,8051.5,7979.95,1301.24048329,0.4,0.3,0.3,0.1,0.6,0.3,0.4,0.3,0.2,0.3,0.1,0.2,0.4,0.2,0.1,0.5,0.0,0.2,0.8,0.1,-0.6,0.8,0.9,0.1,0.2,0.9,0.3,0.4,0.1,0.1,0.2,0.8,0.7,0.0
1571245200,2019-10-16 17:00:00+00:00,7979.95,7963.51,8006.11,7995.03,720.83274532,0.3,0.4,0.3,-0.1,0.6,0.5,0.2,0.3,0.2,0.1,0.7,0.1,-0.2,0.1,0.1,0.8,0.0,0.3,0.4,0.3,-0.1,0.7,0.6,0.2,0.3,0.2,0.1,0.8,0.1,-0.2,0.1,0.1,0.8,0.0
1571248800,2019-10-16 18:00:00+00:00,7993.35,7936.68,7999.0,7964.42,591.27703605,0.3,0.5,0.2,-0.2,0.7,0.6,0.2,0.4,0.8,0.2,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.3,0.5,0.2,-0.2,0.7,0.6,0.2,0.4,0.8,0.2,0.1,0.1,0.1,0.2,0.3,0.5,0.0
1571252400,2019-10-16 19:00:00+00:00,7964.45,7943.0,7990.93,7944.0,1013.57361122,0.3,0.5,0.2,-0.2,0.7,0.6,0.2,0.4,0.8,0.2,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.3,0.5,0.2,-0.2,0.7,0.6,0.2,0.4,0.8,0.2,0.1,0.1,0.1,0.2,0.3,0.5,0.0
1571256000,2019-10-16 20:00:00+00:00,7944.0,7912.66,8020.0,7965.6,715.82343417,0.4,0.2,0.4,0.1,0.7,0.2,0.3,0.3,0.2,0.5,0.1,0.2,0.3,0.2,0.1,0.2,0.0,0.4,0.2,0.4,0.1,0.7,0.2,0.3,0.3,0.2,0.5,0.1,0.2,0.3,0.2,0.1,0.2,0.0
1571259600,2019-10-16 21:00:00+00:00,7968.24,7945.0,7985.82,7971.61,450.23320860999996,0.4,0.2,0.4,0.1,0.7,0.2,0.3,0.3,0.2,0.5,0.1,0.2,0.3,0.2,0.1,0.2,0.0,0.4,0.2,0.4,0.1,0.7,0.2,0.3,0.3,0.2,0.5,0.1,0.2,0.3,0.2,0.1,0.2,0.0
1571263200,2019-10-16 22:00:00+00:00,7971.61,7961.0,7980.01,7965.01,314.35983257,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0
1571266800,2019-10-16 23:00:00+00:00,7965.04,7927.52,7968.11,7954.66,211.99014768,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0
1571270400,2019-10-17 00:00:00+00:00,7956.67,7952.12,7989.01,7989.01,155.06832731,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0
1571274000,2019-10-17 01:00:00+00:00,7989.01,7971.18,7991.18,7977.13,131.32027445,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0
1571277600,2019-10-17 02:00:00+00:00,7983.56,7975.8,8013.47,7999.3,512.01658415,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0,0.2,0.7,0.1,-0.5,0.8,0.8,0.2,0.3,0.9,0.2,0.4,0.1,0.3,0.2,0.8,0.6,0.0
1571281200,2019-10-17 03:00:00+00:00,7999.09,7992.5,8020.15,7995.89,206.17330187,0.3,0.3,0.4,0.0,0.5,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.3,0.4,0.3,-0.1,0.6,0.5,0.2,0.2,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3,0.0
1571284800,2019-10-17 04:00:00+00:00,7995.73,7952.24,7997.99,7969.4,137.70054615,0.2,0.3,0.5,-0.1,0.4,0.3,0.1,0.2,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.2,0.0,0.3,0.4,0.3,-0.1,0.7,0.6,0.2,0.3,0.8,0.2,0.1,0.1,0.2,0.3,0.7,0.5,0.0
1571288400,2019-10-17 05:00:00+00:00,7962.75,7958.2,7980.12,7962.79,44.92597554,0.2,0.7,0.1,-0.5,0.8,0.7,0.2,0.3,0.1,0.2,0.1,0.2,-0.6,0.1,0.1,0.3,0.0,0.2,0.7,0.1,-0.5,0.8,0.7,0.2,0.3,0.1,0.2,0.1,0.2,-0.6,0.1,0.1,0.3,0.0
1571292000,2019-10-17 06:00:00+00:00,7960.01,7958.51,7992.64,7983.5,71.43841416,0.2,0.7,0.1,-0.5,0.8,0.6,0.2,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.2,0.7,0.1,-0.5,0.8,0.7,0.2,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571295600,2019-10-17 07:00:00+00:00,7983.5,7966.01,7991.71,7966.01,55.73341195,0.2,0.7,0.1,-0.5,0.8,0.6,0.2,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0,0.2,0.7,0.1,-0.5,0.8,0.7,0.2,0.3,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.3,0.0
1571299200,2019-10-17 08:00:00+00:00,7966.01,7936.71,7973.26,7940.0,117.42897605,0.6,0.1,0.3,0.5,0.8,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.6,0.1,0.1,0.2,0.0,0.2,0.3,0.5,-0.1,0.4,0.3,0.1,0.2,0.1,0.2,0.1,0.4,0.1,0.1,0.2,0.3,0.0
